Column1,제품,age,skintype,review
1046,닥터 와일 메가 버섯 아이 세럼,40,중성,받은지 2년넘은 샘플을 뜯어서 써봤는데 걍 버리지 이런 짓을 한 나님은 벌받아야 함 덕분에 지옥문턱 다녀왔네요 첨 발랐을땐 촉촉하고 좋았는데 눈에 살짝 들어가자 눈물찍 콧물찍 두통 치통 통 은 농담이고 눈깔뽑히는 줄 알았습니다 제가 피부는 워낙 두껍고 튼튼한데 반하여 콘택트렌즈 15년넘게 끼는 바람에 눈이 예민보스 끝판왕이거든요 저처럼 눈 예민하신 분들 이 제품 혹시 사용하게 되시면 유통기한지나면 바로 버리던지 몸에 사용하시기를 신신당부드리는 바입니다 
1047,닥터 와일 메가 버섯 아이 세럼,34,복합성,왜 평이 없는지 모르겠는 제품이다 너무 좋은데 두통 비워내고 세통째 쓰고 있는데 네통째는 쟁여놓은 제품 보통 아이크림은 무겁거나 아예 가볍거나 둘 중 하나인데 이 제품은 제형은 가벼운데 영양감은 가볍지가 않다 수분부족형 복합성 여드름피부라 티존 유존을 따로 관리하는데 수분이 빨리 마르는 편인데다 눈가랑 광대가 특히 건조해 신경을 많이 쓰는데 이건 촉촉한데다 보습력이 오래가고 기름지지 않아서 눈가에 바르고 광대까지 흡수시켜줘도 번들거리지가 않는다 그리고 가벼운 제형이라 화장 위에 덧바르기 부담스럽지가 않고 흡수도 빠른 편이다 전혀 끈적이지 않기 때문에 흡수시킨 후 눈화장할 때도 번들거리거나 밀리지 않는다 암튼지간에 됴타됴타참됴타 
1048,진징 리프레싱 스크럽 클렌저,31,복합성,두피에 열이 있어서 얼굴이 붉은 홍조 여드름성 피부인데 스크럽제 자체가 굵은편이지만 너무 좋아요 일단 이거 사용하고 여드름이 많이 가라 앉기도 했어요 여드름 피부의 경우 각질관리가 필수기 때문에 각질관리가 꼭 필요합니다 일반 민감성 피부에는 사용하시기 좀 강할수 잇어요
1049,진징 리프레싱 스크럽 클렌저,26,건성,솔직히 이보다좋은 스크랩 널렸지만 향이 좋고 딱히 모난점 없으니 
1050,퍼펙트월드 항산화 토너,30,복합성,이거 향 진짜 좋아요 너무 빨리 써버린다는게 단점 
1051,퍼펙트월드 항산화 토너,28,복합성,대체로 무난해요 쓰고 피부가 확 좋아지거나 그러지는 않았는데 그냥저냥 썼어요 기름기는 없는데 보습은 잘 되는 편입니다 근데 가끔 피부 상태 안 좋을 때는 바르면 약간 따가울 때도 있었어요 
1052,퍼펙트월드 항산화 토너,30,민감성,그저그럼 자극은 없었던듯 향도 내취향기준 별로 사실 이 세트로션이 너무 별로라 그런가 오리진스 다신 안살듯 
1053,레어 블렌드 딥 컨디셔너,40,복합성,왜 이걸 모르시나요 오리진스 드링크업 수면팩보다도 이게 진짜 인생템 염색해서 개털된 머리 이걸로 감아봐요 갑자기 앙고라털로 급변신 스타일링 필요없음 이게 내 머리인가 밍크인가 그런데 이거 단종된다고 함 글로우픽에서 멈출수있다고 굳게 믿음 꼭 한번 써봐요 헤어팩보다도 백천배 낫다고 보장함 
1054,닥터 와일 메가 버섯 페이스 크림 클렌저,33,복합성,피부이 닿았을 땐 진짜 순 한데 눈에 조금이라도 들어가면 아파욤 손으로 조심스레 롤링해줘야 뽀득한 세정력 절대아니고 세안 후 오일도 아니고 크림도 아닌 것이 남아서 건조함을 보호하는 것 같은 아침 세안용으로 쓸 수 있을 것 같은 제품이에요 근데 메이크업도 지운다해서 써봤는데 지워집니다 연한 메이크업이라 세정력은 미지수 하도 순해서 아침 세정제로나 써야겠단 결론을 내림 
1055,닥터 와일 메가 버섯 페이스 크림 클렌저,25,복합성,아침이나 화장안한날 밤에 쓰고있는 아이 사용감은 수분크림을 얼굴에 치덕이는 느낌입니다 세정력 그런거 없어요 다만 클렌저 특유의 건조해짐이 없는 아이이기에 쓰고있을 뿐입니다 수분을 빼앗아가지는 않지만 아랫분 말대로 시각을 뺏어갈수 있으니 조심 
1056,닥터 와일 메가 버섯 페이스 크림 클렌저,30,민감성,눈에 들어가면 시각을 잃을수도 있습니다 눈 엄청 따가워요
1057,닥터 와일 메가 버섯 페이스 크림 클렌저,33,복합성,친구에게 선물받아서 쓰는데 클렌징크림이 클렌징이 일단 잘 안됩니닫 그러나 순한것같아서 아침에 그냥 써버리고 있습니다 아침세안때 물기없는 얼굴어 마사지하고 물로 씻어내주면 나름 촉촉하고 부드럽기는 합니다
1058,낫프리 린스,32,복합성,복숭아 그림이 그려져 있어서 달콤한 향이 나려나 기대했는데 뭐랄까 복숭아보다는 복숭아 씨향 그런 느낌 달콤하진 않다 린스로써의 기능은 무난무난 딱히 정전기가 일어나진 않는데 그렇다고 촉촉 부들해지는 린스도 아니다 뭔가 되게 건강한 성분일거같은 사용감 
1059,닥터와일 토너,30,민감성,여기라인은 강이버섯향이강해요 토너자체는무난했던것같아요
1060,오리지널 스킨 매트 모이스춰라이저,34,복합성,매트랑 모이스처라이저 라는 단어가 참 안어울리는데 바르면 분명 수분크림 질감인데 신기할정도로 매트해요 피부가 당긴다는 소리쥬 지이인짜 지성인 분이 수부지는 안될것같음 한여름에 쓰시면 그나마 괜찮을듯
1061,제로 오일 피지 조절 세럼,37,복합성,예전에 면세점에서 직원립멘트에 낚여서 산 제품 우선 흔들어서 사용해야함 밑에 먼가 따로 나눠져 있음 티존부위가 지성이라서 기름을 완전 잡아준다길래 샀었음 기름은 잡아주긴 함 진짜 매트해짐 신기했음 근데 지속력이 크게 좋다고는 안느껴졌었음 수시로 발라줘야해서 잘 안써졌었음 근데 개기름 너무 많아서 고민이신분들에겐 한번 써보는것도 나쁘진 않을것 같음 언니랑 하나씩 샀었는데 둘다 이거 기름잡아줘서 좋긴한데 안써진다고 했던 제품 
1062,진저 바디 클렌저,25,복합성,묽고 거품이 잘 안나요 엄청 많이 짜서 썼어요 향은 상큼한 향이랑 진저랑 잘 어우러져 나서 좋아요 근데 너무 묽어서 막 흘러 용기 밖으로 줄줄 흘러 
1063,진저 샴푸,32,복합성,노란 젤타입 샴푸 샴푸중 비교적 흐르는 질감이다 향은 진하지 않은데 나름 상콤하며 은은한 느낌 요거 쓰는 동안 샴푸 뭐쓰는지 물어본사람도 여럿있다 물론 린스랑 함께 써서 향은 더 났겠지만 사용감은 쏘쏘긴 하다 양대비 가격이 저렴치 않은데 일반 샴푸정도의 느낌인지라 평점도 쏘쏘로 매기고 가야딩
1064,진저 핸드 클렌저,33,민감성,선물줘서 사용해봤는데 향이 호불호갈리겠지만 전 만족해요
1065,플랜트스크립션 파워풀 리프팅 크림,35,건성,같은 플랜트스크립션 안티애이징크림보다 이게 나아요 그나마 더 촉촉하고 발림감도 낫구요 하지만 이것도 뭔가 설명할수없는 2 아쉬운듯한 느낌은 지울수가없네요 뭔가 주름개선 탄력개선 외 피부자체가 전반적으로 개선되거나 건강해지는 느낌은 받지못했던것같아요 그저 무난한 안티애이징 리프팅크림 그 이상도 이하도아닌 느낌 뭔가 피부자체에 깊은 영양감을 주는 느낌이부족한것같앗어요 그리고 무엇보다도 제품명과같은 강력한 리프팅효과는 글쎄요 
1066,플랜트스크립션™ 유스-리뉴잉 페이스 오일,28,민감성,건조하다고 느낄 때마다 밤에 바르는데 완전 촉촉하고 내 피부에서 수분이 절대 안나갈거같은 느낌임 근데 화장 직전에는 밀릴거같아서 못바르겠음 
1067,플랜트스크립션™ 유스-리뉴잉 페이스 오일,34,복합성,페이스 오일이 유명세를 타기 전부터 오일류에 관심이 많아서 이것 저것 써본 편인데 그 중에서도 괜찮았던 제품 한통 비우고 두통째 거의 비워감 민감 트러블 피부인지라 바비 오일같은 경우는 알러지 반응이 있었는데 요건 매우 순하고 가벼운 편임 흡수도 잘 되는데 너무 가벼운 것도 아니고 적당히 가벼움 다른 제품이랑 섞어 바를 때도 뜨지 않고 잘 섞여서 유용히 잘 쓰고 있다 단독으로 바를 때도 피부에 빠르게 잘 스미는 효자템 
1068,플랜트스크립션™ 유스-리뉴잉 페이스 오일,40,복합성,오일은 싫어라 하는데 일하시는 분이 좋다고 샘플을 마니 주셨어요 제가 생각하는것 처럼 오일은 흡수가 잘안되고 피부겉을 맴돌고 유분기가 장난아니게 나와요
1069,플랜트스크립션™ 유스-리뉴잉 페이스 오일,31,복합성,요즘 피부 유수분 밸런스가 안 맞아서 유분 폭탄인데 이 제품을 스킨케어 단계에서 두방울 쓴 다음 수분크림에도 섞어 바르니 화장이 뜨지 않네요 항상 입가 주변이 시간이 지나면 말라서 화장이 들떴는데 요즘 그렇지도 않고 파운데이션 바를 때도 밀착도 더 잘되네요 잠 잘 때도 가끔씩 바르고 자는데 아주 좋습니다 
1070,닥터 와일™ 메가 브라이트 아이 크림,35,복합성,꾸준히 쓰면 다크써클이 완화된다는 얘기가 많던데 개인적으로 느껴지는 효과는 잘 모르겠음 다만 예민한 눈가 피부에 사용하는데도 한 번도 트러블이 올라온 적이 없어 무난하게 바르기엔 좋았다 
1071,닥터 와일™ 메가 브라이트 아이 크림,30,건성,다크서클 완화에 효과있으
1072,닥터 와일™ 메가 브라이트 아이 크림,37,복합성,다크서클때문에 매장언니한테 추천받았는데 그닥 큰 효과를 못 본 제품 막 끈적이지도 않고 잘 펴발리는 제형이라 바르기 부담스럽지는 않음 살짝 펄감 같은게 있는데 바로 흡수 되어서 그렇게 막 번들거리는 느낌은 아니에요 막 바르기 좋은 아이크림 다만 가격대비 효과가 별로 없어서 재구매 예정은 없음
1073,제로 오일 딥 포어 클렌저,25,복합성,미국에서 사서 이정도로 가격이 부담스럽지는 않았음 평소에 쓰기엔 내기준 너무 건조한데 운동하고 땀 줄줄 날때 쓰면 기름기를 잘 잡아줘서 좋다 아침부터 운동한 부지런한 날을 위한 아이 주인이 게을러서 점점 쓰는 빈도가 줄어감 
1074,제로 오일 딥 포어 클렌저,21,복합성,별 효과없는거같음 시중에있는 다른 클린징폼하고 비슷함 가격도 쌔서 별로 추천안함
1075,진징 리프레싱 아이 크림,36,복합성,2통 쓰고 3통째 사용중입니다 1 쫀쫀해서 바르고 흡수시킬때 잘 먹는 느낌이 들어서 기분이 좋아요 2 다크써클에 정말 효과가 있는듯해요 3 딱히 아쉬운건 없었는데 성분이 생각뷰다 좋지 않네요 성분을 먼저 보고 산건 아니고 저한테 딱히 트러블이 있는것도 아니어서 저는 만족하고 사용하고 있습니다 
1076,진징 리프레싱 아이 크림,34,복합성,다크써클 개선용이라고 되어있어 사용했어요 약간의 펄느낌이 미세하게 있어서 바르는 즉시 살짝 밝아지는 느낌은 있으나 저는 여전히 다크가 내려옵니다
1077,진징 리프레싱 아이 크림,24,건성,이거 다크서클 개선용이였어요 아이크림 필요해서 샀는데 너무 좋아요 저녁에 자고 일어나면 얼굴이 부들부들 쫀득해요 진심 악건성 인분들 사세요
1078,진징 리프레싱 아이 크림,42,복합성,다크용이라는 말에 샀는데 그냥 아이프라이머처럼 펄감이 강함 저녁에 바르고 해봤지만 효과는 모르겠음 다른 사람들처럼 메이크업용으로 쓰면 모를까 눈밑이 환해진다거나 하지는 않음 주름개선 효과도 없음 그냥 주름개선용 쓰는게 정신건강에 좋을 듯
1079,진징 리프레싱 아이 크림,36,복합성,묽은편이고 제형이 특이해요 펄감이 있어요 스파츌러 없이 쓰려니까 위생적으로 좀 걸리는 효과는 잘 모르겠어요 
1080,진징 리프레싱 아이 크림,27,복합성,아이크림인데 보통 우리가 아는 그런 주름개선 기능이 아니고 다크써클 즉 미백기능 아이크림이더라구요 신박한 아이템이라 꾸준히 사용해보려 합니다
1081,진징 리프레싱 아이 크림,33,복합성,와우영양이 득해 근데 손떨려서 아직못데려옴 아직 있는크림 다씀 사야징 진짜농축을 함 내가 보여줘바 이런제형 
1082,진징 리프레싱 아이 크림,30,복합성,크림에 미세한 펄이 들어가 있다 자극 없고 가볍게 쓰기는 좋았다 하지만 다크서클 개선용으로 큰맘먹고 샀는데 별다른 효과를 보지 못해 아쉬움 가격 대비 용량이 아주 적다 
1083,진징 리프레싱 아이 크림,47,복합성,요건 데이용 아이크림인데 작은 스파출러로 소량을 떠서 약지로 눈주위와 눈꺼풀까지 살살 두드려가며 발라주면 아이 프라이머 따로 안써도 됨 저녁용 아이크림을 하나 더 사야한다는 단점은 있지만 메이크업전에 만족하며 쓰는중 
1084,진징 리프레싱 아이 크림,34,건성,펄감이 들어있는 아이크림은 실제로 다크서클 완화 효과가 있는지 잘 모르겠어요 눈속임용 같기도 하고 
1085,진징 리프레싱 아이 크림,32,복합성,아이크림치고는 기능성 느낌이 안나요 돈 더주고 다른 아이크림 샀어요 
1086,진징 리프레싱 아이 크림,48,건성,이렇게나 비싼 아이크림이었던가 어디선가 무료로 받아 서랍속 뒹굴다 최근에 써봄 아이크림은 용량이 적은데 팟타입불편 펄 색감이 있어 펄베이스인줄 착시로 눈주변 밝아보이는듯 아이크림양을 많이 바르는 편인데 흡수가 느리고 것도는 느낌도 있음 소량일 경우는 흡수 문제없음 살짝 화끈거리는 자극도 있음 아까워 다쓰긴 하겠지만 구매의사 없음 
